country,region,year,co2_emissions_mt,gdp_per_capita_usd,renewable_energy_pct,fossil_fuel_pct,solar_energy_pct,wind_energy_pct,hydro_energy_pct,nuclear_energy_pct,aqi_index,temp_anomaly_c,industrial_waste_mt,health_cost_pct_gdp,population_millions
Egypt,Africa,2003,149.95,6791.603979114735,10.26044965802194,89.73955034197806,0.011026868078981173,0.01791991209358062,0.038839855086835955,10.192663022762543,121.63049031340776,0.0013414162676781,0.5099687194824218,2.252416223403906,77.85
Egypt,Africa,2004,151.92,7066.129957669372,10.17839595178323,89.82160404821677,0.02692390438488899,0.01480487645998032,0.02065981764594781,10.116007353292414,126.66437449594959,0.0014105078298598,0.5140523147583008,2.0283049672650417,79.48
Egypt,Africa,2005,166.93,7401.848377576349,9.605831439702087,90.39416856029791,0.016525692614811623,0.011012046851287993,0.03258572250048024,9.545707977735507,108.57047472270857,0.0014862576499581,0.5159076690673828,2.3881032149881887,81.1
Egypt,Africa,2006,178.39,7864.578815007965,10.05612903005067,89.94387096994933,0.012611602849754149,0.022192842866142103,0.04917947612026572,9.972145108214509,123.94625116059885,0.0015670618740841,0.528019905090332,1.8641190728257453,82.7
Egypt,Africa,2007,189.2,8465.760555171528,10.778651429583448,89.22134857041655,0.022036807552743523,0.025183517102405413,0.03834070694382185,10.693090397984477,116.66076430659824,0.0016525705577805,0.5237135314941406,2.2713670812328113,84.28
Egypt,Africa,2008,195.86,9029.35516757969,8.82811064812455,91.17188935187545,0.022423287218318756,0.01976596928816023,0.03560047561397561,8.750320916004096,129.65342251125318,0.0017417073249816,0.5356566238403321,2.856809320106042,85.86
Egypt,Africa,2009,205.24,9501.708413699927,10.927335174067025,89.07266482593297,0.01564403258420611,0.021056844709652137,0.03207819306054025,10.858556103712628,98.75056903723632,0.0018348291050642,0.5305954360961914,2.137578425357692,87.5
Egypt,Africa,2010,202.7,10076.132143205452,10.377581030040815,89.62241896995918,0.023305773801345523,0.018260096445775267,0.044851636790081396,10.291163523003613,118.88754560983395,0.0019264472648501,0.5026629638671875,2.9867035231942873,89.2
Egypt,Africa,2011,221.68,10133.074715511277,9.429191963749801,90.5708080362502,0.011038707225841111,0.025710269384904682,0.04072245900404716,9.351720528135008,115.89644600519375,0.0020267327781766,0.518062744140625,2.661875881857632,91.09
Egypt,Africa,2012,212.52,10200.484185431673,9.563923407128073,90.43607659287193,0.0105524834527383,0.019492840277284273,0.034084753230864455,9.499793330167186,124.92157088928168,0.0021229709964245,0.5292283248901367,2.3025756177308345,93.16
Egypt,Africa,2013,219.09,10327.493048087552,10.777754760793883,89.22224523920612,0.022231374580900853,0.02110676428661385,0.053113222412932315,10.681303399513435,124.46308189134086,0.0022219375241547,0.5153428268432617,2.4996033242168854,95.33
Egypt,Africa,2014,227.25,10619.666996391983,11.248150146417956,88.75184985358204,0.023410440191012773,0.011825001758928193,0.02673292329253195,11.186181781175483,112.56623312641784,0.0023247806821018,0.5143813705444336,2.2868485192593546,97.53
Egypt,Africa,2015,226.65,10839.763706144986,13.187642232368617,86.81235776763138,0.030000037210713253,0.02218815075898211,0.027045783688450845,13.10840826071047,110.5337731064023,0.0024270806461572,0.503122673034668,1.7938873406985987,99.6
Egypt,Africa,2016,245.16,11034.31748905891,12.43634207249174,87.56365792750826,0.030496182476585296,0.02189282761185891,0.05360653705903281,12.330346525344263,118.24002422808859,0.0025380419101566,0.5065254974365234,2.1097207127041115,101.64
Egypt,Africa,2017,253.36,11167.835517985714,11.841775710688736,88.15822428931126,0.03495341861429781,0.02128731555007724,0.052358015932723614,11.733176960591637,111.10681281320416,0.0026525920256972,0.5105448913574219,2.1094807329173086,103.7
Egypt,Africa,2018,241.9,11550.317722637436,11.739333511928407,88.26066648807159,0.023861377473993466,0.02536100738545905,0.027712125283430526,11.662399001785523,127.34013390840629,0.0027621127665042,0.5030656051635742,1.9265759916777196,105.68
Egypt,Africa,2019,234.06,11987.127831791533,11.59193612748166,88.40806387251834,0.019079317740065025,0.023962909405720708,0.0324197299635987,11.516474170372275,114.44419965018085,0.0028681452386081,0.4691196060180664,2.3453552348783866,107.55
Egypt,Africa,2020,246.32,11963.378592602352,10.576060922962299,89.4239390770377,0.027395936204907045,0.023434543516487338,0.021709026438846916,10.503521416802057,90.49592808025457,0.0029797947499901,0.4651144409179688,1.8732132958881609,109.32
Egypt,Africa,2021,266.84,12626.383064142728,11.45894710296919,88.54105289703081,0.01766585198494953,0.028988460770884784,0.033000917773277995,11.37929187244008,116.32371362457553,0.0031005861237645,0.47177871704101565,1.8593112475997362,110.96
Egypt,Africa,2022,249.9,12967.94546603334,11.596114184222245,88.40388581577776,0.02177683962044788,0.030451065096814427,0.05008855272013791,11.493797726784843,108.08958351486119,0.0032137583475559,0.4923851776123047,2.350697195820979,112.62
Egypt,Africa,2023,250.23,,12.874691232791875,87.12530876720813,0.01489489460283957,0.03136591697990943,0.045755128060803923,12.782675293148321,100.86535980031915,0.0033270814456045,0.48999481201171874,2.328607580212395,114.54
Ethiopia,Africa,2000,3.46,746.5635521870038,10.27427408212752,89.72572591787248,0.010795195054199718,0.029908898770544482,0.03127783675723028,10.202292151545544,89.81726560882427,0.0022172161843627,0.5586362457275391,2.005186593400655,67.41
Ethiopia,Africa,2001,4.26,754.5807237696961,8.498504777500045,91.50149522249995,0.024860649079886426,0.008808404159462492,0.02647469407623793,8.438361030184456,104.78625490536668,0.0022376517299562,0.5840031814575195,2.0793596259231757,69.49
Ethiopia,Africa,2002,4.43,760.8206194521849,8.14549639490157,91.85450360509843,0.021764442510584674,0.011334914148074403,0.01632407064995932,8.096072967592953,117.2649262049083,0.0022910109255462,0.646329574584961,2.55367146480409,71.64
Ethiopia,Africa,2003,4.87,729.9213663616417,9.26953693290045,90.73046306709955,0.022172254148363657,0.009409745630758045,0.02687611005410788,9.21107882306722,106.24392008687214,0.0023660501465201,0.636835823059082,2.4039688295329618,73.83
Ethiopia,Africa,2004,5.16,734.0619273753346,10.149963034741432,89.85003696525857,0.01845167757224845,0.023293651863939422,0.039984523062814234,10.06823318224243,96.35744993275576,0.0024372350890189,0.6504317474365234,2.1339402698399987,76.08
Ethiopia,Africa,2005,4.96,786.4841654719108,12.54239564600131,87.45760435399869,0.01688944749706798,0.03506930454025428,0.06174098774344546,12.428695906220543,105.03106277278135,0.0025079804472625,0.677928695678711,1.9331133292340734,78.37
Ethiopia,Africa,2006,5.32,832.8898041528437,12.777931298644873,87.22206870135513,0.016775814866273504,0.01900033141482133,0.05802691775621049,12.684128234607568,95.71393366307434,0.0025811020750552,0.7151866149902344,2.1144031682625437,80.7
Ethiopia,Africa,2007,5.84,883.5010952885121,10.777935282839536,89.22206471716046,0.01617213880565596,0.030760971940381937,0.02231878557153027,10.708683386521969,94.99380160029685,0.0026408915873616,0.7810756683349609,2.3785450208523935,83.1
Ethiopia,Africa,2008,6.42,932.348391587595,10.991975606014293,89.0080243939857,0.023066147807258828,0.012316890973816283,0.051614819953362444,10.904977747279856,90.26296320677535,0.0027036101091653,0.8127967834472656,1.7652186937248866,85.54
Ethiopia,Africa,2009,6.45,981.6309815871556,10.073146426129142,89.92685357387086,0.024469605155874322,0.028898568273853707,0.04381410974586549,9.975964142953549,85.00982066562202,0.0027722408995032,0.8476603698730468,2.489538932389682,88.01
Ethiopia,Africa,2010,6.34,1039.8737214364387,9.962218380653525,90.03778161934648,0.023116279263046765,0.01696810237640047,0.04324726884749295,9.878886730166585,98.69156282104255,0.0028461939655244,0.884666976928711,1.9213757249410657,90.54
Ethiopia,Africa,2011,7.35,1126.66296462961,10.826708233938874,89.17329176606113,0.016888233487985346,0.013022815670866944,0.0365291758332169,10.760268008946804,103.55082477996481,0.0029142349958419,0.8781061553955078,2.166535300481478,93.15
Ethiopia,Africa,2012,7.99,1214.4751285379225,16.981877987870902,83.0181220121291,0.049412689370023834,0.03348390785237965,0.054240387946182356,16.844741002702317,96.11536133908929,0.0029857866466045,0.909084014892578,1.836100102623528,95.8
Ethiopia,Africa,2013,9.74,1303.4532291408977,17.94862954671426,82.05137045328574,0.044437106349584296,0.027166204527298628,0.05220802569552829,17.82481821014185,92.27328682913432,0.0030545748304575,0.9375775909423828,2.0433538400422275,98.44
Ethiopia,Africa,2014,11.54,1403.8439408394045,18.20779223488441,81.79220776511559,0.03839491906027198,0.028581605459426982,0.040004059497992205,18.100811650866717,86.88957345600052,0.0031048995442688,0.9678365325927735,1.3675666675054254,101.12
Ethiopia,Africa,2015,12.56,1512.5779574849178,23.13186689002744,76.86813310997256,0.051432352641550015,0.037348248020659565,0.06210226392385471,22.980984025441373,98.54463646131576,0.0031420385930687,0.9904410552978515,1.9129016437360358,103.87
Ethiopia,Africa,2016,14.32,1627.7352652893771,22.99545778196446,77.00454221803554,0.04229324882370025,0.0599273540448347,0.06300320599497734,22.83023397310095,79.50603765273664,0.003173827426508,1.018232421875,1.444460242339216,106.72
Ethiopia,Africa,2017,14.6,1739.470945516425,24.167708877909106,75.8322911220909,0.03614188974650977,0.05022829442376782,0.08343251884150062,23.997906174897327,99.4913531345114,0.0032030441798269,1.0402089691162109,2.13246315451987,109.67
Ethiopia,Africa,2018,16.12,1830.2676954747906,22.888031737789106,77.1119682622109,0.03918305967130086,0.03713847273479053,0.09709865737683245,22.714611548006182,82.81184626353432,0.0032287945505231,1.0602862548828123,2.1233237528692213,112.66
Ethiopia,Africa,2019,17.18,1917.1445216525717,19.626020415358198,80.3739795846418,0.04937302688670522,0.04358286699824398,0.0671490449261228,19.465915476547128,87.96214973843512,0.0032593908254057,1.1310164642333984,2.101196251949328,115.74
Ethiopia,Africa,2020,16.74,2000.2089939030927,22.6915354888461,77.3084645111539,0.023344756204946915,0.055192652367839413,0.04932080911008123,22.563677271163233,78.3047416508178,0.0032924187835305,1.1837357330322265,1.0413780581554173,118.92
Ethiopia,Africa,2021,17.91,2062.000292200856,20.55884698316497,79.44115301683503,0.025331486293392182,0.03176851721320292,0.10019085584798748,20.401556123810387,89.71170577707015,0.0033223386853933,1.1462213134765624,2.5480081883114862,122.14
Ethiopia,Africa,2022,16.96,2153.198266904022,17.3643330275832,82.6356669724168,0.01896194342001202,0.03172634167187124,0.08383800314502174,17.229806739346294,106.94375533545035,0.0033524823375046,1.1643083953857423,2.2996840675534664,125.38
Ethiopia,Africa,2023,17.57,,16.76059670300552,83.23940329699448,0.018125874762734907,0.02084636401125645,0.0730019292103939,16.648622535021133,102.84006745903162,0.0033845261204987,1.186945343017578,1.912491337196606,128.69
Finland,Europe,2000,57.02,32689.977816145714,2.611387062691719,97.38861293730828,0.0070792644661498115,0.0035574891982714874,0.012988996696473843,2.587761312330824,205.81695290079105,0.002327796537429,0.10610700607299804,3.8402096221099393,5.18
Finland,Europe,2001,62.52,33482.065523701945,2.489369094106422,97.51063090589358,0.005992697350037849,0.0058804765643154615,0.00904499066289267,2.468450929529176,209.63758399264802,0.0023634331300854,0.1026278018951416,3.9070582906331754,5.19
Finland,Europe,2002,65.05,33987.08980688189,2.447453133043311,97.55254686695669,0.004768489580257146,0.0033355768380870384,0.011963897511753068,2.427385169113214,197.07018143238278,0.0024009228218346,0.10038938522338867,3.4530682878326555,5.2
Finland,Europe,2003,72.66,34607.695309457704,2.0445078133096786,97.95549218669032,0.0024445532250288123,0.0041919090956525846,0.004552740915418985,2.033318610073578,216.56017887424073,0.0024423839058727,0.09740550041198731,4.024337862190474,5.21
Finland,Europe,2004,68.95,35889.18290055731,2.2050838286180294,97.79491617138197,0.004373192260842085,0.0053320967195504354,0.00682923777052033,2.1885493018671167,205.93365172893877,0.0024826684966683,0.09506606101989747,3.612696741376928,5.23
Finland,Europe,2005,57.06,36787.62163200776,2.69244537647441,97.30755462352559,0.005242039136732982,0.0032679659313509185,0.007205371011915091,2.6767300003944112,208.17146894770698,0.0025180554948747,0.08865073204040527,3.7094349053563054,5.25
Finland,Europe,2006,68.37,38161.297885895234,2.4117259175687593,97.58827408243124,0.003247156794835472,0.005148129084433733,0.006240339008709645,2.397090292680781,199.97023310685768,0.0025579363573342,0.0931138515472412,3.493639988983198,5.27
Finland,Europe,2007,66.76,39998.636734632135,2.473883802232251,97.52611619776775,0.0046204809374753904,0.0037432968319410917,0.005992758008180883,2.459527266454654,217.94875272564047,0.0025979331694543,0.0903466796875,3.557378656688352,5.29
Finland,Europe,2008,58.62,40130.03885211275,2.813821560792576,97.18617843920742,0.005056463988243072,0.008232830366812827,0.010881725894694622,2.7896505405428256,204.9462274241333,0.0026342540513724,0.08633673667907715,3.8228905798507475,5.31
Finland,Europe,2009,55.92,36663.13639031897,2.3648192570546342,97.63518074294537,0.005277567599720366,0.004651815371111064,0.010272693425395938,2.344617180658407,210.19910826923203,0.0026683222968131,0.08128533363342286,4.038775563262614,5.34
Finland,Europe,2010,64.09,37615.6966233958,2.4049161810603863,97.59508381893961,0.00545961017598101,0.006281605230597179,0.008982109896862815,2.3841928557569454,199.57921486176687,0.0027065656613558,0.08584710121154786,3.847732516611182,5.36
Finland,Europe,2011,56.65,38432.67101923524,2.7265697914307623,97.27343020856924,0.0029736188803810436,0.0057270319280040985,0.0066552518361515985,2.7112138887862254,199.0451838412703,0.0027412264607846,0.0827547264099121,3.9307005172508944,5.39
Finland,Europe,2012,51.15,37715.37246586521,2.784120712790738,97.21587928720926,0.004870054192099245,0.0030258521766223594,0.012343040891107535,2.7638817655309094,206.17726500804648,0.0027737396303564,0.08124363899230957,3.8961383031332035,5.41
Finland,Europe,2013,51.72,37202.958381572396,2.813506936879122,97.18649306312088,0.006335229365632296,0.0063762585115358025,0.010994802814196486,2.7898006461877576,177.6433190629957,0.0028068812098354,0.0798115348815918,3.1824754555428605,5.44
Finland,Europe,2014,47.62,36913.62384252775,2.8560644328315448,97.14393556716846,0.005730043578828592,0.008290602926738527,0.00903800766760585,2.8330057786583716,162.11903369813774,0.0028387419879436,0.07847029209136963,3.345803698499561,5.46
Finland,Europe,2015,44.19,36992.17181063481,2.805556231736645,97.19444376826335,0.007611417054466699,0.006181267813932575,0.011285043818404294,2.7804785030498413,153.47262844262292,0.0028696975205093,0.07722237110137939,2.5483067931293863,5.48
Finland,Europe,2016,47.25,37923.20054670503,3.057474641611236,96.94252535838876,0.007085352792142711,0.008066772970386922,0.00849890793301284,3.033823607915694,183.46800580969935,0.0029028104618191,0.07664816856384277,3.1652866782014453,5.5
Finland,Europe,2017,44.66,39042.00049397302,3.28890509299697,96.71109490700303,0.004360656827102285,0.009105047374131803,0.009983723423732384,3.2654556653720035,153.39397937480175,0.0029361408669501,0.07502679824829102,2.665043648569855,5.51
Finland,Europe,2018,45.74,39434.480515362426,2.959051056523336,97.04094894347666,0.0033766841096288767,0.004308850436837516,0.01406276447344143,2.9373027575034283,170.24494155020682,0.0029709686059504,0.07426118373870849,3.5479358825451017,5.52
Finland,Europe,2019,42.44,39873.90448107612,2.8875734286977632,97.11242657130224,0.006597639104361269,0.004112163519520696,0.008291706131876844,2.8685719199420046,173.55657669798805,0.0030051276553422,0.07283426761627197,3.5597417814098318,5.52
Finland,Europe,2020,37.72,38879.53410598494,3.246508773398901,96.7534912266011,0.0034186471779342575,0.007213619054768263,0.011070480654705693,3.2248060265114926,163.8261502172558,0.0030372070614248,0.07144605636596679,3.267409974589591,5.53
Finland,Europe,2021,37.82,39981.179953904204,3.39776611245631,96.60223388754369,0.007378422951567052,0.006190923324384296,0.015869006400755104,3.3683277597796035,166.13941949821455,0.0030711698345839,0.07257866382598877,3.4798096715349724,5.54
Finland,Europe,2022,36.34,40607.409810209545,3.367797918162424,96.63220208183758,0.009700808817491075,0.009024764212841867,0.013885983306535085,3.3351863618255555,161.7248081421798,0.0031057191081345,0.06433591365814209,2.8238120955512804,5.57
Finland,Europe,2023,31.8,,3.228897162723669,96.77110283727633,0.006945191043051992,0.009041061381774736,0.007060337786873741,3.205850572511969,165.62307427746674,0.0031396762933582,0.058230013847351075,3.254547724397762,5.6
France,Europe,2000,407.44,34155.16326310212,4.325566883921439,95.67443311607856,0.00768367684018776,0.0073830625126847915,0.010562641278544662,4.299937503290023,151.81385277824833,0.0136393941938877,0.8639652252197265,2.891469315937024,59.48
France,Europe,2001,411.59,34684.6201198525,4.248986155963848,95.75101384403615,0.009715631624876262,0.006261905607639833,0.008597928743819523,4.224410689987513,154.79665711496003,0.0137957837432622,0.8625666809082031,3.2308111450048345,59.91
France,Europe,2002,407.03,34931.42282091871,4.238830339869395,95.7611696601306,0.008123742850965971,0.010855860809985142,0.016500771959263066,4.20334996424918,152.8581637241267,0.0139500126242637,0.8489481353759766,2.9111633498203684,60.33
France,Europe,2003,412.99,35082.34203005052,4.141374462362862,95.85862553763714,0.008660581337381722,0.006417523857807325,0.013844698799145358,4.112451658368527,169.3821634278862,0.0141075337305665,0.8360430908203125,3.0946317483231547,60.74
France,Europe,2004,414.07,35911.31635538716,4.285135127765045,95.71486487223495,0.012353742975050822,0.011335162153495977,0.010296427896660356,4.251149794739838,169.72497140966829,0.0142661100253462,0.8277120208740234,3.3778720981229893,61.18
France,Europe,2005,416.34,36329.23899770533,4.213235442332817,95.78676455766718,0.007466718078253642,0.0077838534994231785,0.020534476855434594,4.177450393899705,165.19021067672116,0.0144257834181189,0.8185260772705079,3.4058941209849083,61.63
France,Europe,2006,406.67,37018.92565509163,4.459228165419219,95.54077183458078,0.013031564234496775,0.010412742790905795,0.01600407700815787,4.4197797813856585,170.69883618002092,0.014581250026822,0.809538345336914,3.030677820426294,62.05
France,Europe,2007,396.46,37715.52310475205,4.681119739147306,95.3188802608527,0.013157229260967736,0.005575544225901502,0.012759233899812242,4.649627731760624,145.27664408228162,0.0147326625883579,0.8086512756347656,2.806103603910793,62.43
France,Europe,2008,389.79,37630.531774316,4.641666692763835,95.35833330723617,0.006459261070943658,0.01043316078940661,0.016254238153049976,4.608520032750434,172.62990538092922,0.0148820215836167,0.811343994140625,2.9445462960023714,62.78
France,Europe,2009,371.4,36372.71033917922,4.326655833076487,95.67334416692351,0.0049268607871191025,0.0082359423578842,0.017474761496870182,4.296018268434613,168.85393584875712,0.015024003572762,0.7983634185791015,2.452244668332232,63.11
France,Europe,2010,377.08,36937.68189929238,4.248470820613264,95.75152917938674,0.0051047756170367045,0.009232848698464847,0.009468641920067716,4.224664554377695,161.5254097771485,0.0151701653376221,0.798013916015625,3.1445444458584944,63.42
France,Europe,2011,355.13,37553.11694717413,4.562043285973502,95.4379567140265,0.004728300800717167,0.006095019462754724,0.012883718657158632,4.538336247052872,168.74463314545523,0.0153066487982869,0.7743303680419922,3.3825857372036734,63.73
France,Europe,2012,358.1,37479.76776732006,4.182760963673033,95.81723903632697,0.004972825622760236,0.0103470944346892,0.018491553190248512,4.148949490425336,134.80923883978386,0.0154467979446053,0.7666746520996094,2.7355678641625594,64.06
France,Europe,2013,360.01,37503.005684467615,4.076706015647986,95.92329398435201,0.009645541659477551,0.011111446088255948,0.013775167658353715,4.042173860241899,146.2248247538102,0.0155897000804543,0.7652967834472656,2.254728680734653,64.39
France,Europe,2014,327.81,37683.23945797731,4.3216313936477775,95.67836860635222,0.00493693358976194,0.006194970442298257,0.015729577595466695,4.294769912020251,139.7271320495025,0.0157191809266805,0.7553873443603516,2.6303792837690976,64.69
France,Europe,2015,332.13,37971.23998208648,4.059849802481224,95.94015019751878,0.006649836101770127,0.0048370232411274385,0.01339120348820493,4.034971739650121,154.89725702351816,0.015851566568017,0.7412834167480469,2.3128517843609666,64.92
France,Europe,2016,335.5,38286.628841388294,3.971532840407704,96.0284671595923,0.010682432927537424,0.004159295681975361,0.008466115872511538,3.94822499592568,137.55812933214068,0.0159866847097873,0.7413337707519532,3.1118404016105066,65.09
France,Europe,2017,338.37,39045.206277926205,3.8578890159171806,96.14211098408282,0.004037450106425927,0.008811198616101074,0.009634110796710973,3.8354062563979427,155.9522785863052,0.0161283556371927,0.7387986755371094,2.6694200827454573,65.28
France,Europe,2018,323.1,39630.91356758214,4.2214649172029794,95.77853508279702,0.011097965168036456,0.009347117266786874,0.014085445025712007,4.1869343897424445,159.77922786680045,0.0162577703595161,0.7392350006103515,3.4330887287067764,65.52
France,Europe,2019,316.32,40232.398011880825,4.1801201375757415,95.81987986242426,0.006536493777380069,0.008750641865669023,0.01098350140447098,4.153849500528221,152.10766204727352,0.0163948033004999,0.7151362609863281,3.2174834858616204,65.73
France,Europe,2020,281.52,37001.502644924934,4.28120947360992,95.71879052639008,0.005292986232532556,0.006267237684145969,0.009204331020158754,4.260444918673082,143.58467705714114,0.0165113098919391,0.6869743347167969,2.52717772715344,65.91
France,Europe,2021,307.27,39417.116060522596,3.9953148296242063,96.0046851703758,0.009562683487883654,0.00711889987448485,0.018102567700629603,3.9605306785612084,134.1229975153791,0.01663907058537,0.6755429840087891,2.306132474865742,66.08
France,Europe,2022,295.3,40308.88784599797,4.129423790486555,95.87057620951344,0.009323766899184942,0.009039113233284641,0.020414126899907032,4.090646783454178,133.87253214742157,0.016760665923357,0.6572095489501953,2.747071579274647,66.28
France,Europe,2023,270.26,,4.193847492882483,95.80615250711752,0.011553815100892434,0.00836057638402975,0.018366655746591465,4.155566445650969,151.68384711212747,0.0168717615306377,0.648909912109375,2.673644342639118,66.44
Germany,Europe,2000,898.98,33235.35069505694,3.1502933127224964,96.8497066872775,0.00778167210006515,0.00937392155019664,0.014369605413493532,3.1187681136587413,203.19559578194173,0.0346318483352661,1.0074989318847656,3.78187492515853,81.8
Germany,Europe,2001,915.25,34093.01484398115,2.847751203791759,97.15224879620824,0.00742397877724611,0.0036248441429687327,0.007762774400034843,2.8289396064715095,196.69680770061305,0.0350411012768745,0.9695263671875,3.5023006459677335,81.93
Germany,Europe,2002,898.83,34391.3643916323,2.7842051550466635,97.21579484495334,0.0043546893767554915,0.006655055256810513,0.013592158041995534,2.759603252371102,191.21168159262018,0.0354438014328479,0.9347005462646485,3.0250393811422325,82.07
Germany,Europe,2003,894.5,34485.693267355986,2.880069442842853,97.11993055715715,0.0039021458588267654,0.0052090017012129276,0.007461617997405571,2.863496677285408,174.58763835865494,0.0358454883098602,0.9024065399169922,2.6242618080011413,82.11
Germany,Europe,2004,876.57,35260.43931315895,2.980572661213273,97.01942733878673,0.0074550962769015395,0.00553313279279195,0.014468562367909964,2.9531158697756696,182.3294496299858,0.0362396910786628,0.8716136169433594,3.485276468628152,82.09
Germany,Europe,2005,867.88,35899.79543407292,2.8592051368859615,97.14079486311404,0.0074730171991479735,0.006962723572461452,0.01425158758051406,2.8305178085338376,211.44986600749394,0.0366298481822013,0.8411779022216797,3.714730532220715,82.05
Germany,Europe,2006,886.43,37775.8224170259,2.8646458046151935,97.1353541953848,0.008539538603579203,0.006831814436325687,0.011845792857818506,2.83742865871747,181.70058738749412,0.0370289236307144,0.8135591888427735,3.241282453125666,81.7
Germany,Europe,2007,846.15,39610.495243666475,3.151019557293793,96.8489804427062,0.0057513522965598664,0.00939795360217437,0.015576848376764325,3.1202934030182945,192.63775362350466,0.0374108925461769,0.815707778930664,3.79096320970421,81.3
Germany,Europe,2008,856.64,40549.73210064063,2.9925959180864226,97.00740408191358,0.005219195528082037,0.0037610603711384664,0.011098399094733912,2.972517263092468,202.17147475285395,0.0377973020076751,0.7966217041015625,4.086776279035396,81.11
Germany,Europe,2009,789.98,38753.21512520696,2.8945506627973288,97.10544933720267,0.0073892839630376956,0.003497251972054401,0.008042871847142516,2.875621255015094,173.22063541425095,0.0381521694362163,0.7714189147949219,3.189766750219472,80.94
Germany,Europe,2010,826.7,40839.8588924317,2.826307722634553,97.17369227736545,0.0047527390780711535,0.00692071650794443,0.009357869984517918,2.8052763970640195,191.40669913366804,0.0385247468948364,0.7600130462646484,3.4603275740657304,80.83
Germany,Europe,2011,804.54,42886.52010539431,3.071224081976638,96.92877591802336,0.008788352707716315,0.0066239357383972505,0.011611324080520995,3.0442004694500033,196.52273915884166,0.0388862378895282,0.7445560455322265,3.7944067364756315,80.86
Germany,Europe,2012,814.09,43034.8585541587,2.981110502995179,97.01888949700482,0.008099157043843572,0.004615716988174371,0.006615813642392442,2.961779815320768,188.22743239235996,0.0392533503472805,0.7301705932617187,3.104558247367886,80.92
Germany,Europe,2013,831.75,43156.403136323315,2.864712420689642,97.13528757931036,0.005322601457935417,0.0033197397262618097,0.011077928281623982,2.844992151223821,218.49782092285037,0.0396288111805915,0.7153376770019532,4.062911051189914,81.04
Germany,Europe,2014,792.58,43928.6508162878,3.0621245386267475,96.93787546137325,0.007660645982685171,0.0035867169946768368,0.01513771526937309,3.0357394603800123,168.78239860062916,0.039986252784729,0.7031719970703125,3.3660841691567125,81.38
Germany,Europe,2015,800.82,44203.00219693459,2.963383898817412,97.03661610118259,0.007435384306877334,0.008263045579715625,0.007616853642868178,2.940068615287951,196.27179210800753,0.0403470359742641,0.6926731872558594,3.844417736253409,82.08
Germany,Europe,2016,797.99,44816.03878234708,2.96738663203368,97.03261336796632,0.003579403411688362,0.004106075701022606,0.012990581722135346,2.946710571198834,183.03556263925606,0.0407070852816104,0.677248306274414,2.8475431914773575,82.76
Germany,Europe,2017,784.6,45826.783154386896,3.103626915596635,96.89637308440336,0.008706001903437998,0.005110876283437154,0.014660591230229707,3.0751494461795303,190.76527645631916,0.0410608127713203,0.6743343353271485,3.323837842358425,83.1
Germany,Europe,2018,758.77,46129.631688066576,3.1690913800273677,96.83090861997263,0.006371473256553129,0.004605681081078495,0.015310212509428711,3.1428040131803074,184.68911585681823,0.0414015688002109,0.6503610992431641,3.1915468778620517,83.37
Germany,Europe,2019,708.65,46510.65742186999,3.3640935514863486,96.63590644851365,0.008924654016107952,0.005752575117987741,0.016418145088971135,3.3329981772632817,167.8235834757969,0.0417202301323413,0.630426025390625,3.2151434219355144,83.56
Germany,Europe,2020,647.18,44754.021305458125,3.5876414471093767,96.41235855289062,0.0058840878746858625,0.0040857771584163535,0.012787713532834257,3.5648838685434403,171.32938522125158,0.0420114248991012,0.6104490280151367,3.38549353747042,83.63
Germany,Europe,2021,678.0,45892.18342482199,3.543474284216302,96.4565257157837,0.009890001346405592,0.007222024326324595,0.01747614488761998,3.5088861136559517,153.3911148110855,0.0423172302544117,0.6024533843994141,3.4032709592111625,83.7
Germany,Europe,2022,667.84,46495.281015986126,3.401065076211353,96.59893492378865,0.006048465550502538,0.003860974533704556,0.014529114044452682,3.3766265220826934,176.85049470988156,0.0426173955202102,0.5891347122192383,3.1811182712476826,84.09
Germany,Europe,2023,593.77,,3.331453244166326,96.66854675583367,0.0034036635025326946,0.008664153813115201,0.008278708980554621,3.311106717870124,166.49888666418155,0.0428844653069973,0.5743983459472656,3.0147104371341404,84.55
Ghana,Africa,2000,5.31,2116.8811884757843,0.0,100.0,0.0,0.0,0.0,0.0,118.55099630351171,0.000812666316051,0.09467506408691406,2.7417175465198116,19.64
Ghana,Africa,2001,5.97,2155.1322101625756,0.0,100.0,0.0,0.0,0.0,0.0,122.94886689993461,0.0008248159429058,0.08627197265625,2.5561549519580455,20.17
Ghana,Africa,2002,6.48,2200.0831403062857,0.19476532069641905,99.80523467930358,0.0003191477667524936,0.0005375830921506576,0.0005340505891878101,0.1933745392483281,116.02243773741316,0.0008370828581973,0.08651928901672364,2.736654457155003,20.73
Ghana,Africa,2003,6.68,2262.453981013969,0.07631308366347866,99.92368691633652,0.00022131740041755305,0.00017565400190100547,0.00029928812762174025,0.07561682413353836,113.93086939824254,0.0008498909301124,0.0907555103302002,2.4095123112748316,21.3
Ghana,Africa,2004,6.45,2332.872492088776,0.8260233426402408,99.17397665735976,0.0023964707287423663,0.0017064944873067967,0.0033039293530035046,0.8186164480711882,102.88830783476317,0.000861321168486,0.09070429801940919,1.7990779397422294,21.87
